class_index,category_id,species_name,common_name,family,genus,precision,recall,f1,support,class_accuracy
450,9133,Mimetes cucullatus,red pagoda,Proteaceae,Mimetes,1.0,1.0,1.0,10,1.0
451,9199,Actaea racemosa,black cohosh,Ranunculaceae,Actaea,0.75,0.6,0.6666666666666666,10,0.6
452,9202,Adonis vernalis,Spring Adonis,Ranunculaceae,Adonis,0.8,0.8,0.8,10,0.8
453,9203,Anemonastrum canadense,meadow anemone,Ranunculaceae,Anemonastrum,1.0,0.9,0.9473684210526315,10,0.9
454,9221,Aquilegia vulgaris,common columbine,Ranunculaceae,Aquilegia,1.0,0.7,0.8235294117647058,10,0.7
455,9226,Clematis crispa,Swamp Leather Flower,Ranunculaceae,Clematis,0.9090909090909091,1.0,0.9523809523809523,10,1.0
456,9235,Clematis virginiana,Virginia virgin's-bower,Ranunculaceae,Clematis,0.7777777777777778,0.7,0.7368421052631579,10,0.7
457,9258,Pulsatilla patens,eastern pasqueflower,Ranunculaceae,Pulsatilla,0.6153846153846154,0.8,0.6956521739130435,10,0.8
458,9260,Ranunculus acris,meadow buttercup,Ranunculaceae,Ranunculus,1.0,0.7,0.8235294117647058,10,0.7
459,9314,Morus indica,Korean mulberry,Moraceae,Morus,0.5,0.4,0.4444444444444444,10,0.4
460,9372,Crataegus marshallii,parsley hawthorn,Rosaceae,Crataegus,0.6153846153846154,0.8,0.6956521739130435,10,0.8
461,9379,Eriobotrya japonica,Loquat,Rosaceae,Eriobotrya,1.0,0.6,0.75,10,0.6
462,9408,Potentilla canadensis,dwarf cinquefoil,Rosaceae,Potentilla,0.8333333333333334,1.0,0.9090909090909091,10,1.0
463,9423,Prunus fasciculata,desert almond,Rosaceae,Prunus,0.5,0.9,0.6428571428571429,10,0.9
464,9431,Prunus pumila,sand cherry,Rosaceae,Prunus,0.5555555555555556,0.5,0.5263157894736842,10,0.5
465,9433,Prunus spinosa,Blackthorn,Rosaceae,Prunus,0.7272727272727273,0.8,0.7619047619047619,10,0.8
466,9460,Rubus bifrons,Himalayan-berry,Rosaceae,Rubus,1.0,0.4,0.5714285714285714,10,0.4
467,9477,Rubus schmidelioides,Rubus schmidelioides,Rosaceae,Rubus,0.5454545454545454,0.6,0.5714285714285714,10,0.6
468,9499,Ulmus americana,American elm,Ulmaceae,Ulmus,0.75,0.6,0.6666666666666666,10,0.6
469,9505,Ulmus pumila,Siberian elm,Ulmaceae,Ulmus,0.3333333333333333,0.2,0.25,10,0.2
470,9510,Laportea canadensis,Canadian wood nettle,Urticaceae,Laportea,0.6,0.9,0.72,10,0.9
471,9518,Urtica urens,Dwarf Nettle,Urticaceae,Urtica,0.9090909090909091,1.0,0.9523809523809523,10,1.0
472,9525,Phoradendron californicum,desert mistletoe,Santalaceae,Phoradendron,0.8,0.8,0.8,10,0.8
473,9548,Toxicodendron rydbergii,poison ivy,Anacardiaceae,Toxicodendron,0.4166666666666667,0.5,0.45454545454545453,10,0.5
474,9550,Bursera microphylla,elephant tree,Burseraceae,Bursera,0.6,0.9,0.72,10,0.9
475,9565,Acer campestre,field maple,Sapindaceae,Acer,0.8181818181818182,0.9,0.8571428571428571,10,0.9
476,9586,Aesculus pavia,Red Buckeye,Sapindaceae,Aesculus,0.8,0.8,0.8,10,0.8
477,9597,Crassula ovata,jade plant,Crassulaceae,Crassula,0.875,0.7,0.7777777777777778,10,0.7
478,9610,Rhodiola integrifolia,western roseroot,Crassulaceae,Rhodiola,1.0,0.9,0.9473684210526315,10,0.9
479,9640,Ribes uva-crispa,Goose-berry,Grossulariaceae,Ribes,1.0,0.8,0.8888888888888888,10,0.8
480,9674,Tolmiea menziesii,youth on age,Saxifragaceae,Tolmiea,0.9,0.9,0.9,10,0.9
481,9695,Ipomoea coccinea,red morning glory,Convolvulaceae,Ipomoea,0.9090909090909091,1.0,0.9523809523809523,10,1.0
482,9702,Ipomoea obscura,Obscure Morning Glory,Convolvulaceae,Ipomoea,0.9,0.9,0.9,10,0.9
483,9735,Solanum dimidiatum,western horsenettle,Solanaceae,Solanum,0.9090909090909091,1.0,0.9523809523809523,10,1.0
484,9739,Solanum elaeagnifolium,White Horse-nettle,Solanaceae,Solanum,1.0,0.8,0.8888888888888888,10,0.8
485,9753,Ampelopsis glandulosa,Porcelain Berry,Vitaceae,Ampelopsis,0.9,0.9,0.9,10,0.9
486,9766,Krameria erecta,Pima Rhatany,Krameriaceae,Krameria,0.7777777777777778,0.7,0.7368421052631579,10,0.7
487,9791,Sequoiadendron giganteum,giant sequoia,Cupressaceae,Sequoiadendron,0.9090909090909091,1.0,0.9523809523809523,10,1.0
488,9793,Taxodium distichum,baldcypress,Cupressaceae,Taxodium,0.5384615384615384,0.7,0.6086956521739131,10,0.7
489,9794,Taxodium mucronatum,Montezuma cypress,Cupressaceae,Taxodium,0.5714285714285714,0.4,0.47058823529411764,10,0.4
490,9799,Abies concolor,white fir,Pinaceae,Abies,0.7272727272727273,0.8,0.7619047619047619,10,0.8
491,9818,Pinus contorta,lodgepole pine,Pinaceae,Pinus,0.75,0.6,0.6666666666666666,10,0.6
492,9833,Pinus ponderosa,ponderosa pine,Pinaceae,Pinus,0.75,0.6,0.6666666666666666,10,0.6
493,9877,Gleichenia dicarpa,tangle fern,Gleicheniaceae,Gleichenia,0.8181818181818182,0.9,0.8571428571428571,10,0.9
494,9892,Asplenium bulbiferum,Hen and Chicks Fern,Aspleniaceae,Asplenium,1.0,0.8,0.8888888888888888,10,0.8
495,9918,Lomaria discolor,Crown Fern,Blechnaceae,Lomaria,0.8333333333333334,1.0,0.9090909090909091,10,1.0
496,9925,Cystopteris fragilis,brittle bladderfern,Cystopteridaceae,Cystopteris,0.8,0.8,0.8,10,0.8
497,9928,Dennstaedtia punctilobula,hay-scented fern,Dennstaedtiaceae,Dennstaedtia,0.9090909090909091,1.0,0.9523809523809523,10,1.0
498,9987,Pteris vittata,ladder fern,Pteridaceae,Pteris,1.0,0.7,0.8235294117647058,10,0.7
499,9990,Phegopteris hexagonoptera,broad beech fern,Thelypteridaceae,Phegopteris,0.8888888888888888,0.8,0.8421052631578947,10,0.8
