epoch,train_loss,train_top1_accuracy,train_seconds,train_images_per_second,val_loss,val_top1_accuracy,val_top5_accuracy,val_macro_f1,val_seconds,val_images_per_second,head_lr,peak_gpu_memory_mb
1,6.649382270812988,0.02275,86.30955750000066,231.72404747874933,5.868312162017823,0.0751999998986721,0.20199999967813492,0.051546102069620375,24.613483400000405,203.1406899520739,0.0003,9704.4482421875
2,5.558645572662353,0.14275,65.14869049999834,306.9900537755323,5.086520993804932,0.18239999967813492,0.4010000005722046,0.145948272319691,13.717450800002553,364.49921147149803,0.0002997069691715983,6335.751953125
3,4.785000274658203,0.2647,65.30886109999847,306.2371577629681,4.56978564453125,0.2651999997854233,0.5057999983787537,0.22728301291000505,13.835862500000076,361.37971160091917,0.00029882903314519993,6335.751953125
4,4.22093865814209,0.3677,65.15028230000098,306.98255316692155,4.210131004333496,0.3264,0.569999998664856,0.29043120809213663,14.222423499999422,351.55752463707773,0.0002973696567332102,6335.751953125
5,3.7972264801025393,0.4447,65.33821970000281,306.0995553877808,4.025165949249268,0.35500000047683716,0.6018000034332276,0.3201249332058232,13.954944400000386,358.29594562912496,0.00029533459942760165,6335.751953125
6,3.4521534744262694,0.51525,65.32779180000216,306.1484163008145,3.748635961151123,0.3843999978542328,0.6364000046730042,0.36178418189501754,13.768606599998748,363.1449532446119,0.00029273189266983027,6335.751953125
7,3.1603551803588865,0.5787,65.45578309999837,305.5497780760719,3.6428390098571777,0.4028000004291534,0.6520000044822692,0.3775445653124427,13.871200300000055,360.4590728893144,0.0002895718081544053,6335.751953125
8,2.9360424579620363,0.62155,65.20844279999801,306.7087502969878,3.5573860988616945,0.42719999923706053,0.675600002193451,0.4087292262267749,14.00452679999944,357.0274148784663,0.0002858668172912039,6335.751953125
9,2.723369647216797,0.664,65.28327029999855,306.35720159381236,3.4874365200042723,0.43360000209808347,0.6867999956130981,0.41684745106183985,13.63979069999914,366.5745398864746,0.00028163154198651373,6335.751953125
10,2.55141428604126,0.7103,65.68745069999932,304.47216000727224,3.3899263454437256,0.45459999928474426,0.7036000026702881,0.43883241076276147,13.927664300001197,358.997739484543,0.00027688269693704925,6335.751953125
11,2.3922914123535155,0.74665,65.53996679999909,305.15731051606633,3.4031605419158937,0.4409999987125397,0.700400002002716,0.4287273069234201,13.600893700000597,367.6229011333116,0.0002716390236646797,6335.751953125
12,2.2544910129547118,0.7846,65.1950044999976,306.77197054263166,3.3988860046386717,0.4505999971866608,0.6969999961853027,0.441012661543449,13.781279000002542,362.811027916863,0.00026592121655220473,6335.751953125
13,2.1388888256073,0.81105,65.54030419999981,305.1557395731474,3.3263228607177733,0.4691999988555908,0.7131999953269959,0.45616460647024115,13.839141699998436,361.29408227683405,0.00025975184117207965,6335.751953125
14,2.0380649131774904,0.8341,65.21649160000015,306.67089733480776,3.313686289215088,0.45920000071525574,0.7043999997138977,0.44453359133948717,13.580330000000686,368.17956559227554,0.00025315524523041033,6335.751953125
15,1.9426058486938476,0.8583,65.30204830000002,306.2691067226446,3.3056017082214355,0.4742000023841858,0.7149999960899353,0.465301333939716,13.85380939999959,360.9115627070882,0.00024615746247768044,6335.751953125
16,1.860598804473877,0.8783,65.1141620999988,307.1528428682701,3.3175410152435303,0.4688000018119812,0.7144000033378601,0.45697739038796487,14.005112900002132,357.0124736373413,0.00023878610996543232,6335.751953125
17,1.7706748264312744,0.89475,65.72733420000077,304.2874055890094,3.333379240036011,0.46279999895095825,0.7053999997138977,0.45389562884058104,13.868650399999751,360.52534715274743,0.00023107027905438102,6335.751953125
18,1.7177005847930908,0.91215,65.34419040000284,306.0715861283229,3.2616488319396972,0.4789999996185303,0.7207999981880188,0.47081340973205965,14.032920399997238,356.30502115589456,0.00022304042060410475,6335.751953125
