method_key,method_name,split_id,initialization,device,random_seed,num_classes,num_test_samples,top1_accuracy,top5_accuracy,overall_accuracy,macro_precision,macro_recall,macro_f1,balanced_accuracy,test_loss,best_epoch,completed_epochs,training_time_seconds,inference_time_seconds,inference_images_per_second,peak_gpu_memory_mb,checkpoint_sha256
class_scaling_classes_1000,ResNet18 class scaling: classes_1000,inat_classes_1000_seed9517,imagenet,cuda,9517,1000,5000,0.5032,0.7286,0.5032,0.5219672438672439,0.5032000000000001,0.4898294555118084,0.5032000000000001,3.3112113792419433,44,50,3288.6211748000023,14.706234100005531,339.99186780238455,9704.4482421875,7807dd0eaa40a4a0eb52b058e2a4e9a5ec9dfbc3b38ec2d2b1d5a3c7dbd24d9d
