method_key,method_name,split_id,initialization,device,random_seed,num_classes,num_test_samples,top1_accuracy,top5_accuracy,overall_accuracy,macro_precision,macro_recall,macro_f1,balanced_accuracy,test_loss,best_epoch,completed_epochs,training_time_seconds,inference_time_seconds,inference_images_per_second,peak_gpu_memory_mb,checkpoint_sha256
class_scaling_classes_500,ResNet18 class scaling: classes_500,inat_classes_500_seed9517,imagenet,cuda,9517,500,5000,0.6456,0.8352,0.6456,0.6500633951016304,0.6456,0.6371178838723083,0.6456,2.5497985988616945,45,50,3555.286316000005,14.41484820000187,346.86456150119926,9703.7216796875,4ab8c0d04edad7572fde622b2ffae26330bd2534078ae90f8103ee62c6de8b55
