epoch,train_loss,train_top1_accuracy,train_seconds,train_images_per_second,val_loss,val_top1_accuracy,val_top5_accuracy,val_macro_f1,val_seconds,val_images_per_second,head_lr,peak_gpu_memory_mb
1,5.770709503173828,0.06032920605902519,86.31224930000099,231.71682075489338,4.627676142120361,0.18259999983310699,0.4015999997138977,0.14087872070489757,22.765151499999774,219.63394357380182,0.0003,9703.7216796875
2,4.704432619476318,0.23385391041419143,65.78881360000014,304.0030501477223,3.888145819091797,0.3490000020980835,0.6126000012397766,0.3073021128547938,13.736063600001216,364.0053035281197,0.0002997069691715983,6332.466796875
3,4.207481352233887,0.3355918695617377,65.55189619999874,305.10177675074465,3.4606793235778808,0.4335999984741211,0.6999999949455261,0.40473728252196783,13.936073900000338,358.781105487671,0.00029882903314519993,6332.466796875
4,3.8472832283020018,0.40148445026463225,65.69163040000058,304.45278764157183,3.227599873352051,0.4742000022411346,0.7264000047683716,0.4560856694456256,13.990504099998361,357.3852639091529,0.0002973696567332102,6332.466796875
5,3.308026731109619,0.5098785683434007,65.87092479999774,303.6240960746415,2.990831149291992,0.5230000004291534,0.7595999994277954,0.5106674810515455,13.750062299997808,363.63471604058094,0.00029533459942760165,6332.466796875
6,3.227048631286621,0.5339546053514169,65.7393908999984,304.2315988358281,2.926196194458008,0.5343999978065491,0.771599995803833,0.5280790932659155,14.031132899999648,356.35041273111494,0.00029273189266983027,6332.466796875
7,2.9573122619628904,0.5885918778046813,65.65179949999947,304.63749893101044,2.8896957427978514,0.542399997806549,0.7784000014305115,0.5319766992262508,13.87399319999895,360.3865107848243,0.0002895718081544053,6332.466796875
8,2.7905847457885744,0.63116760566155,65.77571000000171,304.06361254024443,2.710110057067871,0.5804000033378601,0.8101999948501587,0.5701467478110146,14.148874499998783,353.38499892697683,0.0002858668172912039,6332.466796875
9,2.693445246887207,0.6492891954938724,65.49059839999973,305.38734549110615,2.7235321838378908,0.5758000047683716,0.8085999962806701,0.5679184396087044,14.103779600001872,354.51489897072247,0.00028163154198651373,6332.466796875
10,2.747086959838867,0.6462686647908646,65.69371939999837,304.44310632228405,2.587334700012207,0.5962000032424927,0.8234000047683716,0.588692496223404,13.998291999996582,357.1864338878787,0.00027688269693704925,6332.466796875
11,2.8641923164367675,0.6255582738816573,65.7985058000013,303.95827012837134,2.6804613121032714,0.5751999976158142,0.8107999970436096,0.5708235059062224,13.863260199999786,360.66552368396555,0.0002716390236646797,6332.466796875
12,2.7038312850952146,0.669283574805964,65.96137380000073,303.20775399010535,2.649860259628296,0.5846000041007996,0.8141999969482422,0.5755178831472801,14.008695899996383,356.92116066287736,0.00026592121655220473,6332.466796875
13,2.4859206619262695,0.7209100241180147,65.90581250000105,303.4633705486854,2.5856108386993406,0.6000000023841858,0.8288000046730042,0.5939333921880464,13.968000900000334,357.96103077283453,0.00025975184117207965,6332.466796875
14,2.6721590042114256,0.6829086251015004,65.6962678000018,304.4312967805981,2.6139982315063475,0.5918000011444092,0.8231999954223633,0.586531630961965,13.926909999998315,359.01718328046957,0.00025315524523041033,6332.466796875
15,2.3591550651550293,0.7573521894347386,65.51808309999979,305.2592361329336,2.577951644897461,0.6051999960899354,0.8336000033378601,0.6015995836044647,14.08098130000144,355.08888858473864,0.00024615746247768044,6332.466796875
16,2.448946788597107,0.7445756801341695,65.85546850000173,303.69535674929523,2.5861651973724364,0.5957999988555909,0.8218000025749207,0.5914261505864077,13.846801199997572,361.09422875233287,0.00023878610996543232,6332.466796875
17,2.2131325805664064,0.7891007543767358,66.01947629999995,302.9409065457857,2.603968537902832,0.6011999959945679,0.8291999976158142,0.5948146664245478,13.97402829999919,357.80663189298747,0.00023107027905438102,6332.466796875
18,2.3957747854232787,0.7616145045049374,65.75117700000192,304.17706438927195,2.580894546508789,0.6141999952316284,0.8347999989509582,0.610103326741185,14.119459400000778,354.1212066518442,0.00022304042060410475,6332.466796875
19,2.350736456680298,0.7675097054604111,65.52289319999909,305.236826752337,2.558965845489502,0.6195999950408936,0.8338000040054321,0.6125646835264201,13.787914600001386,362.636420739036,0.00021472822479741332,6332.466796875
20,2.240248828125,0.7886324511222897,65.81755089999933,303.8703161469383,2.5320650188446043,0.6167999965667724,0.8333999996185303,0.6115391360427813,14.044193599998835,356.0190169979154,0.0002061664960736747,6332.466796875
21,1.7823901721954345,0.8808520293746634,65.6306024000005,304.73588948803933,2.5083164684295656,0.620399995136261,0.8362000010490418,0.6135312937720859,14.124705400001403,353.98968391931936,0.0001973890236646797,6332.466796875
22,2.2603768545150755,0.7790420722692467,65.8722923000023,303.61779287889306,2.5187513954162597,0.6226000008583069,0.8419999988555908,0.6127158564638745,13.953069300001516,358.34409566069144,0.00018843044824398092,6332.466796875
23,2.3057409814834595,0.7794017570664374,65.50153139999748,305.3363726393849,2.511094853973389,0.624199997997284,0.8414000039100646,0.6182175252185951,13.978391500000726,357.6949465179696,0.00017932612521598013,6332.466796875
24,2.054838101196289,0.8227678155613823,65.96313240000018,303.19967036616873,2.556089790344238,0.6210000016212464,0.8331999953269958,0.6155613402836003,13.995549199997185,357.2564340669822,0.0001701119851842992,6332.466796875
25,2.316275513648987,0.7786849606549473,65.60053739999785,304.8755512176743,2.5702472846984863,0.6202000037193298,0.8287999981880187,0.6123624474820566,14.109952200000407,354.35981136774194,0.00016082439215010306,6332.466796875
26,2.482892716217041,0.7513968695787681,65.61510160000034,304.80787977626017,2.5574053871154785,0.6298000022888184,0.8353999945640564,0.6260464328598401,14.026517800000875,356.4676615602832,0.0001515,6332.466796875
27,1.865163208770752,0.866128126557008,65.90053320000152,303.48768103745084,2.548046392059326,0.6289999979972839,0.8383999945640564,0.6206160734236859,14.154890699999669,353.23480102888516,0.00014217560784989696,6332.466796875
28,1.8468916715621948,0.8684831109248066,65.92032929999914,303.3965426504667,2.519560359573364,0.6429999986648559,0.8437999952316284,0.63702005269894,13.863151700003073,360.66834643372556,0.00013288801481570084,6332.466796875
29,2.2102325733184816,0.8057790804821606,65.73749510000198,304.24037255413157,2.5096617332458497,0.6401999957084655,0.8411999980926513,0.6345871953317922,13.952977599998121,358.3464507246592,0.00012367387478401991,6332.466796875
30,2.043647925567627,0.8371229314040475,65.50641280000127,305.31361961556854,2.529337233352661,0.6429999956130982,0.8469999973297119,0.63649305737994,14.1330025999996,353.78186373503826,0.00011456955175601908,6332.466796875
31,1.8572840158462525,0.8658202796015092,65.80135549999977,303.9451064195793,2.5212669986724854,0.641199996471405,0.8446000010490418,0.6337147844072153,13.851669100000436,360.9673292007707,0.00010561097633532038,6332.466796875
32,1.960411647796631,0.8458559643554229,65.42799139999988,305.6795657645702,2.5069228843688967,0.641400002193451,0.8470000038146973,0.6348727154499204,13.655874899999617,366.14278005725873,9.683350392632539e-05,6332.466796875
33,1.6794188901901246,0.9076553408245649,65.95972059999986,303.2153535228899,2.526326113128662,0.6423999957084656,0.8505999987602234,0.6353032308335929,13.877866999999242,360.2859142547103,8.827177520258673e-05,6332.466796875
34,1.961131872177124,0.8429296075229858,65.75127409999914,304.17661518745024,2.5216270755767822,0.6444000014305115,0.8447999995231629,0.6360750856983407,14.025153800001135,356.5023294075816,7.995957939589527e-05,6332.466796875
35,2.2143174270629884,0.7983174174229721,65.88442269999723,303.5618918764669,2.583850606918335,0.6392000043869018,0.8434000023841858,0.630699145141346,13.656032399998367,366.13855719913187,7.192972094561898e-05,6332.466796875
