class_index,category_id,species_name,common_name,family,genus,precision,recall,f1,support,class_accuracy
212,4391,Pelecanus crispus,Dalmatian Pelican,Pelecanidae,Pelecanus,0.23076923076923078,0.3,0.2608695652173913,10,0.3
213,4419,Phoenicopterus ruber,American Flamingo,Phoenicopteridae,Phoenicopterus,1.0,0.7,0.8235294117647058,10,0.7
214,4442,Dryobates pubescens,Downy Woodpecker,Picidae,Dryobates,0.3333333333333333,0.3,0.3157894736842105,10,0.3
215,4553,Megascops asio,Eastern Screech-Owl,Strigidae,Megascops,0.07142857142857142,0.1,0.08333333333333333,10,0.1
216,4578,Phalacrocorax pelagicus,Pelagic Cormorant,Phalacrocoracidae,Phalacrocorax,0.15384615384615385,0.4,0.2222222222222222,10,0.4
217,4579,Phalacrocorax penicillatus,Brandt's Cormorant,Phalacrocoracidae,Phalacrocorax,0.25,0.4,0.3076923076923077,10,0.4
218,4596,Trogon rufus,Black-throated Trogon,Trogonidae,Trogon,0.75,0.3,0.42857142857142855,10,0.3
219,4609,Ginglymostoma cirratum,Nurse Shark,Ginglymostomatidae,Ginglymostoma,0.4166666666666667,0.5,0.45454545454545453,10,0.5
220,4632,Oreotragus oreotragus,Klipspringer,Bovidae,Oreotragus,0.4,0.6,0.48,10,0.6
221,4641,Tragelaphus oryx,Eland,Bovidae,Tragelaphus,0.5555555555555556,0.5,0.5263157894736842,10,0.5
222,4654,Odocoileus virginianus,White-tailed Deer,Cervidae,Odocoileus,0.25,0.2,0.2222222222222222,10,0.2
223,4671,Canis lupus,Gray Wolf,Canidae,Canis,0.0,0.0,0.0,10,0.0
224,4673,Lycalopex culpaeus,Culpeo,Canidae,Lycalopex,0.5,0.2,0.2857142857142857,10,0.2
225,4680,Lynx canadensis,Canada Lynx,Felidae,Lynx,0.4,0.4,0.4,10,0.4
226,4690,Mephitis macroura,Hooded Skunk,Mephitidae,Mephitis,0.7777777777777778,0.7,0.7368421052631579,10,0.7
227,4708,Phocarctos hookeri,New Zealand Sea Lion,Otariidae,Phocarctos,0.20833333333333334,0.5,0.29411764705882354,10,0.5
228,4732,Galeopterus variegatus,Sunda Flying Lemur,Cynocephalidae,Galeopterus,1.0,0.5,0.6666666666666666,10,0.5
229,4736,Macropus fuliginosus,Western Grey Kangaroo,Macropodidae,Macropus,0.25,0.1,0.14285714285714285,10,0.1
230,4794,Castor canadensis,American Beaver,Castoridae,Castor,0.0,0.0,0.0,10,0.0
231,4801,Myodes glareolus,Bank Vole,Cricetidae,Myodes,0.5,0.2,0.2857142857142857,10,0.2
232,4833,Marmota monax,Woodchuck,Sciuridae,Marmota,0.5,0.2,0.2857142857142857,10,0.2
233,4843,Sciurus aureogaster,Red-bellied Squirrel,Sciuridae,Sciurus,0.5,0.1,0.16666666666666666,10,0.1
234,4860,Caiman crocodilus,Common Caiman,Alligatoridae,Caiman,0.0,0.0,0.0,10,0.0
235,4862,Crocodylus moreletii,Belize Crocodile,Crocodylidae,Crocodylus,0.23076923076923078,0.3,0.2608695652173913,10,0.3
236,4879,Anguis veronensis,Italian Slow Worm,Anguidae,Anguis,0.14285714285714285,0.1,0.11764705882352941,10,0.1
237,4884,Gerrhonotus infernalis,Texas Alligator Lizard,Anguidae,Gerrhonotus,0.0,0.0,0.0,10,0.0
238,4904,Dendrelaphis pictus,Common Bronze-back,Colubridae,Dendrelaphis,0.5,0.2,0.2857142857142857,10,0.2
239,4925,Lampropeltis triangulum,Eastern Milksnake,Colubridae,Lampropeltis,0.5,0.5,0.5,10,0.5
240,4964,Tantilla gracilis,Flat-headed Snake,Colubridae,Tantilla,0.5454545454545454,0.6,0.5714285714285714,10,0.6
241,4977,Zamenis longissimus,Aesculapian Snake,Colubridae,Zamenis,0.0,0.0,0.0,10,0.0
242,4981,Basiliscus vittatus,Brown Basilisk,Corytophanidae,Basiliscus,0.125,0.1,0.1111111111111111,10,0.1
243,4995,Micrurus tener,Texas Coralsnake,Elapidae,Micrurus,0.75,0.3,0.42857142857142855,10,0.3
244,5016,Iguana iguana,Green Iguana,Iguanidae,Iguana,0.5,0.1,0.16666666666666666,10,0.1
245,5028,Pseudaspis cana,Mole Snake,Lamprophiidae,Pseudaspis,0.16666666666666666,0.2,0.18181818181818182,10,0.2
246,5080,Plestiodon obsoletus,Great Plains Skink,Scincidae,Plestiodon,0.36363636363636365,0.4,0.38095238095238093,10,0.4
247,5118,Crotalus oreganus,Western Rattlesnake,Viperidae,Crotalus,0.125,0.2,0.15384615384615385,10,0.2
248,5124,Sistrurus catenatus,Massasauga,Viperidae,Sistrurus,0.0,0.0,0.0,10,0.0
249,5172,Actinia equina,Beadlet anemone,Actiniidae,Actinia,0.7,0.7,0.7,10,0.7
250,5220,Clinocardium nuttallii,Nuttall's Cockle,Cardiidae,Clinocardium,0.8,0.8,0.8,10,0.8
251,5273,Aliger gigas,Queen Conch,Strombidae,Aliger,0.15384615384615385,0.2,0.17391304347826086,10,0.2
252,5277,Buccinum undatum,Common Whelk,Buccinidae,Buccinum,0.16666666666666666,0.5,0.25,10,0.5
253,5283,Californiconus californicus,California Cone,Conidae,Californiconus,0.42857142857142855,0.3,0.35294117647058826,10,0.3
254,5291,Americoliva sayana,Lettered Olive,Olividae,Americoliva,0.16666666666666666,0.2,0.18181818181818182,10,0.2
255,5312,Phidiana hiltoni,Hilton's Aeolid,Facelinidae,Phidiana,0.5714285714285714,0.8,0.6666666666666666,10,0.8
256,5323,Phyllidia varicosa,Varicose Wart Slug,Phyllidiidae,Phyllidia,1.0,1.0,1.0,10,1.0
257,5330,Rumina decollata,Decollate Snail,Achatinidae,Rumina,0.0,0.0,0.0,10,0.0
258,5347,Cepaea hortensis,White-lipped Snail,Helicidae,Cepaea,0.1951219512195122,0.8,0.3137254901960784,10,0.8
259,5350,Helix lucorum,Turkish Snail,Helicidae,Helix,0.2857142857142857,0.2,0.23529411764705882,10,0.2
260,5387,Tonicella lineata,Lined Chiton,Tonicellidae,Tonicella,0.75,0.3,0.42857142857142855,10,0.3
261,5433,Peltigera praetextata,scaly pelt lichen,Peltigeraceae,Peltigera,0.3333333333333333,0.6,0.42857142857142855,10,0.6
262,5441,Teloschistes flavicans,Golden Hair-lichen,Teloschistaceae,Teloschistes,0.8,0.8,0.8,10,0.8
263,5445,Umbilicaria mammulata,Smooth Rock Tripe,Umbilicariaceae,Umbilicaria,1.0,0.2,0.3333333333333333,10,0.2
264,5474,Agaricus xanthodermus,Yellow Stainer,Agaricaceae,Agaricus,0.6666666666666666,0.2,0.3076923076923077,10,0.2
265,5477,Chlorophyllum molybdites,green-spored parasol,Agaricaceae,Chlorophyllum,0.6153846153846154,0.8,0.6956521739130435,10,0.8
266,5498,Amanita rubescens,blusher,Amanitaceae,Amanita,0.6153846153846154,0.8,0.6956521739130435,10,0.8
267,5523,Lichenomphalia umbellifera,Lichen Agaric,Hygrophoraceae,Lichenomphalia,0.38461538461538464,0.5,0.43478260869565216,10,0.5
268,5541,Roridomyces austrororidus,Roridomyces austrororidus,Mycenaceae,Roridomyces,0.5333333333333333,0.8,0.64,10,0.8
269,5599,Chalciporus piperatus,Peppery Bolete,Boletaceae,Chalciporus,0.7,0.7,0.7,10,0.7
270,5633,Turbinellus floccosus,Scaly Chanterelle,Gomphaceae,Turbinellus,0.8888888888888888,0.8,0.8421052631578947,10,0.8
271,5648,Phallus impudicus,stinkhorn,Phallaceae,Phallus,1.0,0.5,0.6666666666666666,10,0.5
272,5676,Fomes fomentarius,Hoof Fungus,Polyporaceae,Fomes,0.29411764705882354,0.5,0.37037037037037035,10,0.5
273,5700,Hericium americanum,Bear's Head Tooth,Hericiaceae,Hericium,1.0,1.0,1.0,10,1.0
274,5714,Xylobolus frustulatus,ceramic parchment,Stereaceae,Xylobolus,0.46153846153846156,0.6,0.5217391304347826,10,0.6
275,5734,Rhizomnium glabrescens,fan moss,Mniaceae,Rhizomnium,0.8571428571428571,0.6,0.7058823529411765,10,0.6
276,5756,Thuidium delicatulum,delicate fern moss,Thuidiaceae,Thuidium,0.3125,0.5,0.38461538461538464,10,0.5
277,5764,Codium fragile,Sponge Weed,Codiaceae,Codium,0.5,0.4,0.4444444444444444,10,0.4
278,5769,Radula complanata,Flat-leaved Scalewort,Radulaceae,Radula,0.5,0.2,0.2857142857142857,10,0.2
279,5783,Ephedra trifurca,longleaf ephedra,Ephedraceae,Ephedra,0.21875,0.7,0.3333333333333333,10,0.7
280,5824,Cocos nucifera,coconut palm,Arecaceae,Cocos,0.42857142857142855,0.9,0.5806451612903226,10,0.9
281,5837,Allium cernuum,nodding onion,Amaryllidaceae,Allium,0.5,0.2,0.2857142857142857,10,0.2
282,5856,Hymenocallis liriosme,spring spiderlily,Amaryllidaceae,Hymenocallis,0.6923076923076923,0.9,0.782608695652174,10,0.9
283,5878,Asparagus acutifolius,Spiny Asparagus,Asparagaceae,Asparagus,0.8,0.4,0.5333333333333333,10,0.4
284,5881,Asparagus officinalis,asparagus,Asparagaceae,Asparagus,0.0,0.0,0.0,10,0.0
285,5887,Camassia quamash,small camas,Asparagaceae,Camassia,0.5,0.4,0.4444444444444444,10,0.4
286,5916,Muscari neglectum,Grape hyacinth,Asparagaceae,Muscari,0.46153846153846156,0.6,0.5217391304347826,10,0.6
287,5948,Asphodelus ramosus,Branched Asphodel,Asphodelaceae,Asphodelus,0.0,0.0,0.0,10,0.0
288,5952,Phormium cookianum,Mountain flax,Asphodelaceae,Phormium,0.4166666666666667,0.5,0.45454545454545453,10,0.5
289,5962,Crocus vernus,Spring Crocus,Iridaceae,Crocus,0.3,0.3,0.3,10,0.3
290,6005,Cephalanthera rubra,Red Helleborine,Orchidaceae,Cephalanthera,0.0,0.0,0.0,10,0.0
291,6018,Dactylorhiza fuchsii,Common Spotted Orchid,Orchidaceae,Dactylorhiza,0.8333333333333334,0.5,0.625,10,0.5
292,6042,Goodyera tesselata,checkered rattlesnake plantain,Orchidaceae,Goodyera,0.0,0.0,0.0,10,0.0
293,6054,Neottia nidus-avis,bird's-nest orchid,Orchidaceae,Neottia,0.6666666666666666,0.6,0.631578947368421,10,0.6
294,6060,Ophrys insectifera,Fly Orchid,Orchidaceae,Ophrys,0.8,0.4,0.5333333333333333,10,0.4
295,6094,Spathoglottis plicata,Philippine Ground Orchid,Orchidaceae,Spathoglottis,0.4666666666666667,0.7,0.56,10,0.7
296,6097,Spiranthes lacera,Slender Ladies' Tresses,Orchidaceae,Spiranthes,0.6666666666666666,0.6,0.631578947368421,10,0.6
297,6157,Erythronium oregonum,giant white fawn lily,Liliaceae,Erythronium,0.10526315789473684,0.2,0.13793103448275862,10,0.2
298,6165,Fritillaria recurva,scarlet fritillary,Liliaceae,Fritillaria,0.4090909090909091,0.9,0.5625,10,0.9
299,6168,Lilium bulbiferum,fire lily,Liliaceae,Lilium,0.75,0.6,0.6666666666666666,10,0.6
300,6176,Lilium pardalinum,Leopard Lily,Liliaceae,Lilium,0.7,0.7,0.7,10,0.7
301,6202,Trillium nivale,snow trillium,Melanthiaceae,Trillium,1.0,0.2,0.3333333333333333,10,0.2
302,6206,Trillium undulatum,painted trillium,Melanthiaceae,Trillium,0.7777777777777778,0.7,0.7368421052631579,10,0.7
303,6215,Smilax glauca,sawbrier,Smilacaceae,Smilax,0.18181818181818182,0.2,0.19047619047619047,10,0.2
304,6238,Carex digitata,Fingered Sedge,Cyperaceae,Carex,0.5714285714285714,0.4,0.47058823529411764,10,0.4
305,6295,Schoenoplectus pungens,common three-square,Cyperaceae,Schoenoplectus,1.0,0.2,0.3333333333333333,10,0.2
306,6407,Paspalum dilatatum,Dallis grass,Poaceae,Paspalum,0.16666666666666666,0.1,0.125,10,0.1
307,6416,Poa annua,Annual Meadow-grass,Poaceae,Poa,0.25,0.1,0.14285714285714285,10,0.1
308,6425,Setaria viridis,Green Bristle Grass,Poaceae,Setaria,0.8571428571428571,0.6,0.7058823529411765,10,0.6
309,6431,Stenotaphrum secundatum,Saint Augustine grass,Poaceae,Stenotaphrum,0.16279069767441862,0.7,0.2641509433962264,10,0.7
310,6433,Themeda triandra,Kangaroo Grass,Poaceae,Themeda,0.3333333333333333,0.7,0.45161290322580644,10,0.7
311,6461,Dendrolycopodium obscurum,princess pine,Lycopodiaceae,Dendrolycopodium,0.18421052631578946,0.7,0.2916666666666667,10,0.7
312,6492,Chaerophyllum aromaticum,Broad-leaved Chervil,Apiaceae,Chaerophyllum,0.25,0.1,0.14285714285714285,10,0.1
313,6543,Torilis japonica,upright hedge-parsley,Apiaceae,Torilis,1.0,0.2,0.3333333333333333,10,0.2
314,6554,Fatsia japonica,Japanese aralia,Araliaceae,Fatsia,0.13636363636363635,0.3,0.1875,10,0.3
315,6562,Panax trifolius,dwarf ginseng,Araliaceae,Panax,0.3333333333333333,0.1,0.15384615384615385,10,0.1
316,6568,Schefflera actinophylla,Octopus Tree,Araliaceae,Schefflera,0.5,0.2,0.2857142857142857,10,0.2
317,6585,Ilex opaca,American holly,Aquifoliaceae,Ilex,0.0,0.0,0.0,10,0.0
318,6590,Achillea millefolium,common yarrow,Asteraceae,Achillea,0.4444444444444444,0.4,0.42105263157894735,10,0.4
319,6609,Ambrosia salsola,common burrobrush,Asteraceae,Ambrosia,1.0,0.2,0.3333333333333333,10,0.2
320,6639,Artemisia vulgaris,common mugwort,Asteraceae,Artemisia,0.18181818181818182,0.2,0.19047619047619047,10,0.2
321,6655,Bidens aristosa,tickseed beggar-ticks,Asteraceae,Bidens,0.3333333333333333,0.1,0.15384615384615385,10,0.1
322,6716,Cirsium texanum,Texas Thistle,Asteraceae,Cirsium,0.8888888888888888,0.8,0.8421052631578947,10,0.8
323,6734,Crepis tectorum,narrow-leaved hawksbeard,Asteraceae,Crepis,0.45454545454545453,0.5,0.47619047619047616,10,0.5
324,6779,Erigeron sumatrensis,tropical horseweed,Asteraceae,Erigeron,0.17647058823529413,0.3,0.2222222222222222,10,0.3
325,6785,Eupatorium altissimum,tall boneset,Asteraceae,Eupatorium,0.375,0.3,0.3333333333333333,10,0.3
326,6787,Eupatorium capillifolium,dogfennel,Asteraceae,Eupatorium,0.3333333333333333,0.2,0.25,10,0.2
327,6800,Gaillardia aristata,great blanketflower,Asteraceae,Gaillardia,0.25,0.8,0.38095238095238093,10,0.8
328,6818,Helenium amarum,Bitterweed,Asteraceae,Helenium,0.5,0.1,0.16666666666666666,10,0.1
329,6843,Hymenopappus artemisiifolius,Old Plainsman,Asteraceae,Hymenopappus,0.42857142857142855,0.3,0.35294117647058826,10,0.3
330,6874,Leucanthemum vulgare,oxeye daisy,Asteraceae,Leucanthemum,0.5882352941176471,1.0,0.7407407407407407,10,1.0
331,6893,Melanthera nivea,Snow Squarestem,Asteraceae,Melanthera,0.5,0.7,0.5833333333333334,10,0.7
332,6901,Nabalus albus,white rattlesnakeroot,Asteraceae,Nabalus,0.0,0.0,0.0,10,0.0
333,6912,Ozothamnus leptophyllus,Tauhinu,Asteraceae,Ozothamnus,0.25,0.1,0.14285714285714285,10,0.1
334,6918,Packera tampicana,Great Plains Ragwort,Asteraceae,Packera,0.0,0.0,0.0,10,0.0
335,6948,Polymnia canadensis,leafcup,Asteraceae,Polymnia,0.0,0.0,0.0,10,0.0
336,6972,Senecio glastifolius,Woad-leaved ragwort,Asteraceae,Senecio,0.4,0.2,0.26666666666666666,10,0.2
337,6990,Silphium terebinthinaceum,prairie dock,Asteraceae,Silphium,1.0,0.3,0.46153846153846156,10,0.3
338,7005,Solidago rugosa,common wrinkle-leaved goldenrod,Asteraceae,Solidago,0.4,0.8,0.5333333333333333,10,0.8
339,7013,Sonchus asper,prickly sowthistle,Asteraceae,Sonchus,0.2,0.1,0.13333333333333333,10,0.1
340,7039,Taraxacum officinale,common dandelion,Asteraceae,Taraxacum,0.3,0.3,0.3,10,0.3
341,7047,Tithonia tubaeformis,tree marigold,Asteraceae,Tithonia,0.0,0.0,0.0,10,0.0
342,7092,Campanula prenanthoides,California Harebell,Campanulaceae,Campanula,0.7142857142857143,0.5,0.5882352941176471,10,0.5
343,7100,Jasione montana,Sheep's-bit,Campanulaceae,Jasione,1.0,0.3,0.46153846153846156,10,0.3
344,7139,Echium plantagineum,Salvation Jane,Boraginaceae,Echium,0.36363636363636365,0.4,0.38095238095238093,10,0.4
345,7172,Myosotis latifolia,broadleaf forget-me-not,Boraginaceae,Myosotis,0.3333333333333333,0.2,0.25,10,0.2
346,7173,Myosotis scorpioides,water forget-me-not,Boraginaceae,Myosotis,0.7142857142857143,0.5,0.5882352941176471,10,0.5
347,7226,Cakile maritima,European Searocket,Brassicaceae,Cakile,0.36363636363636365,0.4,0.38095238095238093,10,0.4
348,7236,Cardamine hirsuta,hairy bittercress,Brassicaceae,Cardamine,0.15384615384615385,0.2,0.17391304347826086,10,0.2
349,7237,Cardamine impatiens,narrow-leaved bittercress,Brassicaceae,Cardamine,0.13953488372093023,0.6,0.22641509433962265,10,0.6
350,7246,Dithyrea californica,California shieldpod,Brassicaceae,Dithyrea,0.2857142857142857,0.2,0.23529411764705882,10,0.2
351,7299,Pseudowintera colorata,Mountain Horopito,Winteraceae,Pseudowintera,0.0,0.0,0.0,10,0.0
352,7327,Dysphania ambrosioides,Mexican tea,Amaranthaceae,Dysphania,0.0625,0.1,0.07692307692307693,10,0.1
353,7339,Anredera cordifolia,Mignonette vine,Basellaceae,Anredera,0.14285714285714285,0.1,0.11764705882352941,10,0.1
354,7364,Echinocereus enneacanthus,Strawberry Cactus,Cactaceae,Echinocereus,0.0,0.0,0.0,10,0.0
355,7366,Echinocereus pectinatus,Spiny Hedgehog Cactus,Cactaceae,Echinocereus,0.75,0.6,0.6666666666666666,10,0.6
356,7371,Echinocereus stramineus,strawberry hedgehog cactus,Cactaceae,Echinocereus,0.38461538461538464,0.5,0.43478260869565216,10,0.5
357,7375,Escobaria vivipara,viviparous foxtail cactus,Cactaceae,Escobaria,0.2903225806451613,0.9,0.43902439024390244,10,0.9
358,7376,Ferocactus cylindraceus,California barrel cactus,Cactaceae,Ferocactus,0.7272727272727273,0.8,0.7619047619047619,10,0.8
359,7434,Honckenya peploides,Sea Sandwort,Caryophyllaceae,Honckenya,0.23076923076923078,0.3,0.2608695652173913,10,0.3
360,7451,Silene flos-cuculi,ragged-Robin,Caryophyllaceae,Silene,0.8,0.8,0.8,10,0.8
361,7464,Stellaria graminea,lesser stitchwort,Caryophyllaceae,Stellaria,0.3888888888888889,0.7,0.5,10,0.7
362,7496,Montia parvifolia,Small-leaved Blinks,Montiaceae,Montia,0.0,0.0,0.0,10,0.0
363,7513,Limonium perezii,Perez's sea lavender,Plumbaginaceae,Limonium,0.75,0.6,0.6666666666666666,10,0.6
364,7520,Bistorta vivipara,alpine bistort,Polygonaceae,Bistorta,0.5,0.2,0.2857142857142857,10,0.2
365,7526,Eriogonum deflexum,skeleton weed,Polygonaceae,Eriogonum,0.0,0.0,0.0,10,0.0
366,7536,Fallopia cilinodis,Fringed Bindweed,Polygonaceae,Fallopia,0.0,0.0,0.0,10,0.0
367,7552,Persicaria maculosa,redshank,Polygonaceae,Persicaria,0.0,0.0,0.0,10,0.0
368,7558,Polygonum aviculare,prostrate knotweed,Polygonaceae,Polygonum,0.07142857142857142,0.2,0.10526315789473684,10,0.2
369,7559,Polygonum paronychia,beach knotweed,Polygonaceae,Polygonum,0.2222222222222222,0.6,0.32432432432432434,10,0.6
370,7560,Pterostegia drymarioides,woodland pterostegia,Polygonaceae,Pterostegia,0.0,0.0,0.0,10,0.0
371,7567,Rumex hymenosepalus,canaigre dock,Polygonaceae,Rumex,1.0,0.4,0.5714285714285714,10,0.4
372,7576,Canotia holacantha,crucifixion thorn,Celastraceae,Canotia,0.3333333333333333,0.5,0.4,10,0.5
373,7611,Cevallia sinuata,Stinging Serpent,Loasaceae,Cevallia,0.3,0.3,0.3,10,0.3
374,7613,Mentzelia hispida,Streambank Stickleaf,Loasaceae,Mentzelia,0.7272727272727273,0.8,0.7619047619047619,10,0.8
375,7619,Coriaria arborea,Tree Tutu,Coriariaceae,Coriaria,0.5,0.1,0.16666666666666666,10,0.1
376,7625,Ecballium elaterium,squirting cucumber,Cucurbitaceae,Ecballium,0.6,0.6,0.6,10,0.6
377,7663,Symphoricarpos occidentalis,Western Snowberry,Caprifoliaceae,Symphoricarpos,0.3333333333333333,0.1,0.15384615384615385,10,0.1
378,7678,Viburnum acerifolium,mapleleaf viburnum,Viburnaceae,Viburnum,0.4,0.2,0.26666666666666666,10,0.2
379,7707,Arbutus unedo,strawberry tree,Ericaceae,Arbutus,0.5,0.5,0.5,10,0.5
380,7709,Arctostaphylos glauca,Big Berry Manzanita,Ericaceae,Arctostaphylos,1.0,0.2,0.3333333333333333,10,0.2
381,7715,Calluna vulgaris,common heather,Ericaceae,Calluna,1.0,0.2,0.3333333333333333,10,0.2
382,7718,Ceratiola ericoides,sand heath,Ericaceae,Ceratiola,0.24,0.6,0.34285714285714286,10,0.6
383,7723,Dracophyllum longifolium,Inaka,Ericaceae,Dracophyllum,0.18181818181818182,0.2,0.19047619047619047,10,0.2
384,7732,Erica coccinea,Red Heath,Ericaceae,Erica,0.6428571428571429,0.9,0.75,10,0.9
385,7740,Gaultheria antipoda,Gaultheria antipoda,Ericaceae,Gaultheria,1.0,0.2,0.3333333333333333,10,0.2
386,7750,Kalmia procumbens,alpine azalea,Ericaceae,Kalmia,0.7,0.7,0.7,10,0.7
387,7751,Leptecophylla juniperina,Prickly mingimingi,Ericaceae,Leptecophylla,0.5555555555555556,0.5,0.5263157894736842,10,0.5
388,7792,Vaccinium membranaceum,black huckleberry,Ericaceae,Vaccinium,0.6,0.3,0.4,10,0.3
389,7814,Ipomopsis longiflora,flaxflowered ipomopsis,Polemoniaceae,Ipomopsis,0.6,0.3,0.4,10,0.3
390,7830,Phlox drummondii,Drummond's phlox,Polemoniaceae,Phlox,0.0,0.0,0.0,10,0.0
391,7832,Phlox longifolia,longleaf phlox,Polemoniaceae,Phlox,0.5,0.4,0.4444444444444444,10,0.4
392,7843,Androsace septentrionalis,pygmy-flower rock-jasmine,Primulaceae,Androsace,0.75,0.3,0.42857142857142855,10,0.3
393,7888,Acacia confusa,Taiwan Acacia,Fabaceae,Acacia,0.14285714285714285,0.1,0.11764705882352941,10,0.1
394,7891,Acacia longifolia,longleaf wattle,Fabaceae,Acacia,0.17647058823529413,0.3,0.2222222222222222,10,0.3
395,7943,Cytisus scoparius,Scotch Broom,Fabaceae,Cytisus,0.0,0.0,0.0,10,0.0
396,8024,Melilotus albus,white sweet clover,Fabaceae,Melilotus,1.0,0.1,0.18181818181818182,10,0.1
397,8047,Platylobium obtusangulum,Common Flat-pea,Fabaceae,Platylobium,0.6153846153846154,0.8,0.6956521739130435,10,0.8
398,8057,Robinia pseudoacacia,black locust,Fabaceae,Robinia,0.3333333333333333,0.1,0.15384615384615385,10,0.1
399,8083,Thermopsis californica,California goldenbanner,Fabaceae,Thermopsis,0.5333333333333333,0.8,0.64,10,0.8
400,8130,Polygala nana,candyroot,Polygalaceae,Polygala,0.8,0.4,0.5333333333333333,10,0.4
401,8132,Polygala rugelii,Yellow milkwort,Polygalaceae,Polygala,0.6,0.3,0.4,10,0.3
402,8193,Quercus michauxii,swamp chestnut oak,Fagaceae,Quercus,1.0,0.1,0.18181818181818182,10,0.1
403,8198,Quercus phellos,willow oak,Fagaceae,Quercus,0.12727272727272726,0.7,0.2153846153846154,10,0.7
404,8220,Morella californica,California Wax Myrtle,Myricaceae,Morella,0.15384615384615385,0.6,0.24489795918367346,10,0.6
405,8226,Garrya elliptica,Coast silk tassel,Garryaceae,Garrya,0.2,0.1,0.13333333333333333,10,0.1
406,8293,Frasera caroliniensis,American columbo,Gentianaceae,Frasera,0.5714285714285714,0.4,0.47058823529411764,10,0.4
407,8325,Coprosma dumosa,Coprosma dumosa,Rubiaceae,Coprosma,0.0,0.0,0.0,10,0.0
408,8327,Coprosma grandifolia,Kanono,Rubiaceae,Coprosma,1.0,0.2,0.3333333333333333,10,0.2
409,8426,Ajuga genevensis,Blue Bugle,Lamiaceae,Ajuga,0.4166666666666667,0.5,0.45454545454545453,10,0.5
410,8427,Ajuga reptans,carpet bugle,Lamiaceae,Ajuga,0.0,0.0,0.0,10,0.0
411,8460,Melissa officinalis,lemon balm,Lamiaceae,Melissa,0.5,0.2,0.2857142857142857,10,0.2
412,8471,Monarda punctata,spotted horse mint,Lamiaceae,Monarda,0.10344827586206896,0.6,0.17647058823529413,10,0.6
413,8482,Salvia apiana,white sage,Lamiaceae,Salvia,0.4375,0.7,0.5384615384615384,10,0.7
414,8486,Salvia columbariae,chia,Lamiaceae,Salvia,0.6666666666666666,0.2,0.3076923076923077,10,0.2
415,8512,Stachys palustris,Marsh Woundwort,Lamiaceae,Stachys,0.0,0.0,0.0,10,0.0
416,8523,Trichostema lanatum,woolly blue curls,Lamiaceae,Trichostema,0.0,0.0,0.0,10,0.0
417,8526,Vitex agnus-castus,Lilac chaste tree,Lamiaceae,Vitex,0.0,0.0,0.0,10,0.0
418,8569,Castilleja arvensis,field Indian paintbrush,Orobanchaceae,Castilleja,0.5454545454545454,0.6,0.5714285714285714,10,0.6
419,8583,Castilleja purpurea,Purple paintbrush,Orobanchaceae,Castilleja,0.5,0.8,0.6153846153846154,10,0.8
420,8592,Epifagus virginiana,Beechdrops,Orobanchaceae,Epifagus,0.3,0.3,0.3,10,0.3
421,8600,Odontites vulgaris,Red Odontites,Orobanchaceae,Odontites,0.16129032258064516,0.5,0.24390243902439024,10,0.5
422,8606,Pedicularis densiflora,Indian Warrior,Orobanchaceae,Pedicularis,0.28125,0.9,0.42857142857142855,10,0.9
423,8626,Erythranthe cardinalis,scarlet monkeyflower,Phrymaceae,Erythranthe,0.5555555555555556,0.5,0.5263157894736842,10,0.5
424,8633,Phryma leptostachya,American lopseed,Phrymaceae,Phryma,0.25,0.1,0.14285714285714285,10,0.1
425,8687,Veronica americana,American brooklime,Plantaginaceae,Veronica,0.4444444444444444,0.4,0.42105263157894735,10,0.4
426,8693,Veronica filiformis,Slender speedwell,Plantaginaceae,Veronica,0.4,0.2,0.26666666666666666,10,0.2
427,8709,Buddleja davidii,Butterfly bush,Scrophulariaceae,Buddleja,0.3333333333333333,0.1,0.15384615384615385,10,0.1
428,8717,Verbascum nigrum,Dark Mullein,Scrophulariaceae,Verbascum,1.0,0.3,0.46153846153846156,10,0.3
429,8719,Verbascum virgatum,Wand Mullein,Scrophulariaceae,Verbascum,0.6,0.6,0.6,10,0.6
430,8723,Duranta erecta,golden dewdrop,Verbenaceae,Duranta,1.0,0.3,0.46153846153846156,10,0.3
431,8724,Glandularia bipinnatifida,Dakota mock vervain,Verbenaceae,Glandularia,0.2777777777777778,0.5,0.35714285714285715,10,0.5
432,8757,Asimina triloba,common pawpaw,Annonaceae,Asimina,0.0,0.0,0.0,10,0.0
433,8763,Magnolia tripetala,umbrella magnolia,Magnoliaceae,Magnolia,0.0,0.0,0.0,10,0.0
434,8767,Acalypha rhomboidea,common copperleaf,Euphorbiaceae,Acalypha,0.0,0.0,0.0,10,0.0
435,8773,Croton glandulosus,Tropic Croton,Euphorbiaceae,Croton,0.2631578947368421,0.5,0.3448275862068966,10,0.5
436,8804,Euphorbia ophthalmica,Florida Hammock Sandmat,Euphorbiaceae,Euphorbia,0.3333333333333333,0.1,0.15384615384615385,10,0.1
437,8818,Manihot esculenta,Cassava,Euphorbiaceae,Manihot,0.18,0.9,0.3,10,0.9
438,8834,Hypericum perforatum,Klamath weed,Hypericaceae,Hypericum,0.4117647058823529,0.7,0.5185185185185185,10,0.7
439,8867,Salix bebbiana,bebb's willow,Salicaceae,Salix,0.0,0.0,0.0,10,0.0
440,8869,Salix cinerea,Grey Willow,Salicaceae,Salix,0.3333333333333333,0.1,0.15384615384615385,10,0.1
