method_key,method_name,split_id,initialization,device,random_seed,num_classes,num_test_samples,top1_accuracy,top5_accuracy,overall_accuracy,macro_precision,macro_recall,macro_f1,balanced_accuracy,test_loss,best_epoch,completed_epochs,training_time_seconds,inference_time_seconds,inference_images_per_second,peak_gpu_memory_mb,checkpoint_sha256
class_scaling_control_500x20,ResNet18 class scaling: control_500x20,inat_control_500x20_seed9517,imagenet,cuda,9517,500,5000,0.5584,0.7712,0.5584,0.5676666680069157,0.5584,0.5486253287204939,0.5584,2.9954104602813723,41,49,1675.2030754000007,14.950610300002154,334.434508001274,9702.9091796875,6d51652ffefe14419c241392abfaeb617236e011118707cf08a5de5eead54193
