epoch,train_loss,train_top1_accuracy,train_seconds,train_images_per_second,val_loss,val_top1_accuracy,val_top5_accuracy,val_macro_f1,val_seconds,val_images_per_second,head_lr,peak_gpu_memory_mb
1,5.9964887962341304,0.036399999940395354,55.465369200006535,180.29267891358094,5.233978877258301,0.10160000011920929,0.25519999952316286,0.0691172978359931,15.162857900002564,164.87656987140778,0.0003,9702.9091796875
2,4.995975576019287,0.20679999990463258,33.36437239999941,299.72090828239817,4.523176950073243,0.2503999990463257,0.47239999890327455,0.2050454391715762,7.16124249999848,349.1014303733648,0.0002997069691715983,6332.458984375
3,4.279069989776612,0.3545999997138977,33.42188409999653,299.20515462505114,4.021334164428711,0.34760000233650207,0.590400004196167,0.30308092714003265,6.8434213000000454,365.3143494175908,0.00029882903314519993,6332.458984375
4,3.7242650100708006,0.47300000019073485,33.69753800000035,296.7575850793579,3.699747299194336,0.40600000128746033,0.6567999974250793,0.36686457041969867,6.969580299999507,358.7016566837141,0.0002973696567332102,6332.458984375
5,3.297664917755127,0.5550000008583069,33.68328149999434,296.88318817754384,3.4334080795288084,0.43799999923706057,0.6963999963760376,0.40571500327344995,6.893500500002119,362.66045095655414,0.00029533459942760165,6332.458984375
6,2.958115860366821,0.6192999999046326,33.45506849999947,298.90837019210284,3.3335543132781984,0.4688000009059906,0.7144000005722045,0.44321350654849107,6.903211100005137,362.1503042255422,0.00029273189266983027,6332.458984375
7,2.6680044898986814,0.6836999996185302,33.40737540000555,299.33509832078397,3.2238668048858643,0.4963999995231628,0.7327999953269958,0.4746553631020719,6.872785400002613,363.75353724838396,0.0002895718081544053,6332.458984375
8,2.4562024925231936,0.7286999996185303,33.84886989999359,295.4308380027155,3.152604461669922,0.501199998998642,0.7376000010490418,0.4820942522881465,6.832572799998161,365.8943816889405,0.0002858668172912039,6332.458984375
9,2.267376865386963,0.7715000000953675,33.88572910000221,295.10948312454485,3.0865839260101318,0.49920000052452085,0.7387999966621399,0.47943198311836077,6.907536300001084,361.9235413934209,0.00028163154198651373,6332.458984375
10,2.096084362792969,0.8062,33.78646770000341,295.97648646765725,3.034500322723389,0.5195999991416931,0.756800003528595,0.5046509438274144,6.9866744999962975,357.82402629481663,0.00027688269693704925,6332.458984375
11,1.9520628051757813,0.8390000006675721,33.73981980000099,296.3856967605887,2.975818194580078,0.5164000005245208,0.765999995803833,0.5014273774728883,6.8284636000025785,366.1145678508202,0.0002716390236646797,6332.458984375
12,1.8234349266052245,0.8725,33.94313340000372,294.6103968114772,2.9482596378326416,0.5252000018596649,0.7584000037193298,0.5115467319223006,6.932268399999884,360.63231481343706,0.00026592121655220473,6332.458984375
13,1.7199300128936768,0.8926999999046326,33.82150620000175,295.6698599070518,3.021136633682251,0.511599999332428,0.752000002193451,0.4959863677809753,6.970696500000486,358.6442186946205,0.00025975184117207965,6332.458984375
14,1.6213452960968018,0.9134999998092651,33.87246540000342,295.2250413989349,2.9034155307769773,0.529599999666214,0.7676000043869019,0.5200970473798647,6.767812799997046,369.3955601137625,0.00025315524523041033,6332.458984375
15,1.5515598793029786,0.9276999996185302,34.046775299997535,293.71357233942575,2.945071374130249,0.5319999962806702,0.7611999944686889,0.5201471358706652,7.058648300000641,354.17545877725246,0.00024615746247768044,6332.458984375
16,1.4883115242004394,0.9379999998092652,33.64065439999831,297.25937792697937,2.9160118965148927,0.5180000015258789,0.7656000006675721,0.5058472530266581,6.794120799997472,367.9651972041666,0.00023878610996543232,6332.458984375
17,1.42721731300354,0.9518999997138977,33.74835670000175,296.31072377516625,2.9206646186828613,0.5347999984741211,0.768399998664856,0.5209180163542056,6.94196959999681,360.1283416742633,0.00023107027905438102,6332.458984375
18,1.3867976278305054,0.9564000004768372,33.392065100000764,299.4723438054082,2.925190261077881,0.5275999978065491,0.7728000028610229,0.5174277528628922,6.955092900003365,359.4488292167586,0.00022304042060410475,6332.458984375
