epoch,train_loss,train_top1_accuracy,train_seconds,train_images_per_second,val_loss,val_top1_accuracy,val_top5_accuracy,val_macro_f1,val_seconds,val_images_per_second,head_lr,peak_gpu_memory_mb
1,5.604067588806152,0.08635,91.43909530000019,218.72482371334178,4.488166600799561,0.21319999890327454,0.4583999983310699,0.17063613523428992,24.125125199999275,207.25281044345215,0.0003,9703.7216796875
2,4.267299451446533,0.3071,69.45257529999981,287.9662836634951,3.7548523262023927,0.3870000018119812,0.6530000010490418,0.35009758030291593,15.496621199999936,322.6509789114559,0.0002997069691715983,6332.458984375
3,3.5011261081695557,0.4523,69.81105339999976,286.4875836410179,3.2152835597991944,0.4648000001430512,0.7310000033378601,0.4396511711037074,14.944047400000272,334.5813798743645,0.00029882903314519993,6332.458984375
4,3.024758173751831,0.54925,69.76912699999957,286.6597427827945,3.08095336227417,0.4961999978542328,0.7440000039100647,0.48397501749916605,14.74035129999993,339.20494147246166,0.0002973696567332102,6332.458984375
5,2.70821630859375,0.6123,69.57594100000006,287.45568816668947,2.89485705909729,0.5397999963760376,0.774999996471405,0.529331726573934,15.014490700000351,333.01162855959427,0.00029533459942760165,6332.458984375
6,2.464233686828613,0.666,69.78488870000001,286.59499746397097,2.7727999404907226,0.549600000667572,0.7928000042915344,0.5418511473153722,14.903708199999528,335.48697632178266,0.00029273189266983027,6332.458984375
7,2.271896496963501,0.7108,69.24829890000001,288.81575890956645,2.695878395462036,0.5767999947547913,0.8044000012397766,0.5636288693015273,14.80703259999973,337.6773817598059,0.0002895718081544053,6332.458984375
8,2.11617880859375,0.7484,70.0607459999992,285.46655783539944,2.614903903579712,0.5792000041007995,0.8113999977111817,0.5729432473241381,14.422992699999668,346.6686910269403,0.0002858668172912039,6332.458984375
9,1.9899355728149415,0.78215,70.26640789999965,284.63102921759145,2.5920255825042724,0.5906000045776367,0.8166000018119812,0.5843425250120917,14.655897599999662,341.1595888879652,0.00028163154198651373,6332.458984375
10,1.8775993541717528,0.80905,70.46985109999969,283.80931260404054,2.5998724617004396,0.5838000004768371,0.8119999984741211,0.5784346994439097,14.535591899999417,343.9832402009168,0.00027688269693704925,6332.458984375
11,1.767088586807251,0.8425,70.19153219999953,284.93465483860933,2.5705720054626466,0.5936000011444091,0.8204000041007996,0.5887886104230842,14.427847299999485,346.5520459174931,0.0002716390236646797,6332.458984375
12,1.6906659934997559,0.86495,70.2561940000005,284.6724090974791,2.5447971046447755,0.5984000039100646,0.8194000026702881,0.5913671725430388,14.559957700000268,343.40759108111337,0.00026592121655220473,6332.458984375
13,1.6143374298095703,0.8865,70.28624740000032,284.5506872230585,2.5263769561767577,0.606999995136261,0.8214000026702881,0.6019501185172041,14.518907100000433,344.3785379685948,0.00025975184117207965,6332.458984375
14,1.550947494316101,0.90105,70.23632410000027,284.75294309999236,2.5708094188690187,0.5937999945640564,0.8191999961853027,0.5936573261861834,14.47138460000042,345.5094407483203,0.00025315524523041033,6332.458984375
15,1.4957774585723878,0.9177,71.31915290000052,280.4295786861464,2.539285334396362,0.6029999959945679,0.8254000033378601,0.6001032341347291,14.572674300000472,343.10792220202427,0.00024615746247768044,6332.458984375
16,1.4496206424713134,0.9259,70.98436630000015,281.75218069108774,2.5250891124725343,0.6077999995231629,0.8217999945640564,0.6028291078086597,14.67714640000031,340.66567599270485,0.00023878610996543232,6332.458984375
17,1.4113873414993285,0.93715,71.0483535000003,281.4984305019808,2.524844197845459,0.6119999973297119,0.8288000032424927,0.6061849008624308,14.743391699999847,339.13499022074086,0.00023107027905438102,6332.458984375
18,1.3709734706878662,0.946,71.2232167000002,280.807311529359,2.507612063217163,0.6100000044822693,0.8357999959945679,0.6059084267322208,14.420774700000038,346.7220107113931,0.00022304042060410475,6332.458984375
19,1.3499227514266967,0.95025,70.87866039999972,282.17237581990304,2.5671661766052245,0.6122000001907348,0.8212000040054321,0.6086363011835592,14.545782199999849,343.74225677599185,0.00021472822479741332,6332.458984375
20,1.3281174240112306,0.95325,70.9606072000006,281.846517232167,2.5367059883117675,0.611799995803833,0.8251999975204468,0.6062779893596141,14.618208500000037,342.0391766884422,0.0002061664960736747,6332.458984375
21,1.3049552476882935,0.96,71.00696379999954,281.6625149095606,2.53132878074646,0.6192000016212463,0.8276000032424927,0.6132805956757301,14.628410899999835,341.80062579456643,0.0001973890236646797,6332.458984375
22,1.2860586282730102,0.96515,71.07524179999928,281.3919375227536,2.516233823394775,0.621399995803833,0.8291999967575073,0.6145968164802003,14.948721799999475,334.47675773858975,0.00018843044824398092,6332.458984375
23,1.266325133895874,0.9683,70.95398010000008,281.8728416899615,2.51950537109375,0.6230000000953674,0.8323999959945678,0.6180427067295114,14.367591599999287,348.0054374596956,0.00017932612521598013,6332.458984375
