class_index,category_id,species_name,precision,recall,f1,support
383,7723,Dracophyllum longifolium,0.5,0.2,0.2857142857142857,10
384,7732,Erica coccinea,0.9,0.9,0.9,10
385,7740,Gaultheria antipoda,0.6,0.6,0.6,10
386,7750,Kalmia procumbens,0.7272727272727273,0.8,0.7619047619047619,10
387,7751,Leptecophylla juniperina,0.7,0.7,0.7,10
388,7792,Vaccinium membranaceum,0.6,0.6,0.6,10
389,7814,Ipomopsis longiflora,0.6363636363636364,0.7,0.6666666666666666,10
390,7830,Phlox drummondii,0.8181818181818182,0.9,0.8571428571428571,10
391,7832,Phlox longifolia,0.7777777777777778,0.7,0.7368421052631579,10
392,7843,Androsace septentrionalis,0.7,0.7,0.7,10
393,7888,Acacia confusa,0.2,0.1,0.13333333333333333,10
394,7891,Acacia longifolia,0.5384615384615384,0.7,0.6086956521739131,10
395,7943,Cytisus scoparius,0.6,0.3,0.4,10
396,8024,Melilotus albus,0.6153846153846154,0.8,0.6956521739130435,10
397,8047,Platylobium obtusangulum,0.75,0.9,0.8181818181818182,10
398,8057,Robinia pseudoacacia,0.45454545454545453,0.5,0.47619047619047616,10
399,8083,Thermopsis californica,0.6666666666666666,1.0,0.8,10
400,8130,Polygala nana,1.0,0.6,0.75,10
401,8132,Polygala rugelii,0.8,0.8,0.8,10
402,8193,Quercus michauxii,0.5555555555555556,0.5,0.5263157894736842,10
403,8198,Quercus phellos,0.4,0.4,0.4,10
404,8220,Morella californica,0.5714285714285714,0.4,0.47058823529411764,10
405,8226,Garrya elliptica,0.38461538461538464,0.5,0.43478260869565216,10
406,8293,Frasera caroliniensis,0.6,0.6,0.6,10
407,8325,Coprosma dumosa,0.5,0.5,0.5,10
408,8327,Coprosma grandifolia,0.6363636363636364,0.7,0.6666666666666666,10
409,8426,Ajuga genevensis,0.4,0.4,0.4,10
410,8427,Ajuga reptans,0.3,0.3,0.3,10
411,8460,Melissa officinalis,0.6666666666666666,0.8,0.7272727272727273,10
412,8471,Monarda punctata,0.5294117647058824,0.9,0.6666666666666666,10
413,8482,Salvia apiana,0.7,0.7,0.7,10
414,8486,Salvia columbariae,0.7142857142857143,0.5,0.5882352941176471,10
415,8512,Stachys palustris,0.6428571428571429,0.9,0.75,10
416,8523,Trichostema lanatum,0.6666666666666666,0.8,0.7272727272727273,10
417,8526,Vitex agnus-castus,0.6,0.3,0.4,10
418,8569,Castilleja arvensis,0.8,0.8,0.8,10
419,8583,Castilleja purpurea,0.9090909090909091,1.0,0.9523809523809523,10
420,8592,Epifagus virginiana,0.6923076923076923,0.9,0.782608695652174,10
421,8600,Odontites vulgaris,0.8333333333333334,0.5,0.625,10
422,8606,Pedicularis densiflora,0.8181818181818182,0.9,0.8571428571428571,10
423,8626,Erythranthe cardinalis,0.8181818181818182,0.9,0.8571428571428571,10
424,8633,Phryma leptostachya,0.42857142857142855,0.3,0.35294117647058826,10
425,8687,Veronica americana,0.5,0.6,0.5454545454545454,10
426,8693,Veronica filiformis,0.875,0.7,0.7777777777777778,10
427,8709,Buddleja davidii,0.7,0.7,0.7,10
428,8717,Verbascum nigrum,0.875,0.7,0.7777777777777778,10
429,8719,Verbascum virgatum,0.6363636363636364,0.7,0.6666666666666666,10
430,8723,Duranta erecta,0.5,0.5,0.5,10
431,8724,Glandularia bipinnatifida,0.8,0.8,0.8,10
432,8757,Asimina triloba,0.46153846153846156,0.6,0.5217391304347826,10
433,8763,Magnolia tripetala,0.5714285714285714,0.4,0.47058823529411764,10
434,8767,Acalypha rhomboidea,0.5333333333333333,0.8,0.64,10
435,8773,Croton glandulosus,0.7,0.7,0.7,10
436,8804,Euphorbia ophthalmica,0.75,0.6,0.6666666666666666,10
437,8818,Manihot esculenta,0.6,0.6,0.6,10
438,8834,Hypericum perforatum,0.875,0.7,0.7777777777777778,10
439,8867,Salix bebbiana,0.35714285714285715,0.5,0.4166666666666667,10
440,8869,Salix cinerea,0.45454545454545453,0.5,0.47619047619047616,10
441,8878,Salix nigra,0.2222222222222222,0.2,0.21052631578947367,10
442,8912,Viola rotundifolia,0.9090909090909091,1.0,0.9523809523809523,10
443,8930,Abutilon theophrasti,0.7142857142857143,0.5,0.5882352941176471,10
444,8956,Malva assurgentiflora,0.8181818181818182,0.9,0.8571428571428571,10
445,8987,Muntingia calabura,1.0,0.8,0.8888888888888888,10
446,9069,Oenothera rosea,0.875,0.7,0.7777777777777778,10
447,9089,Aristotelia serrata,0.375,0.3,0.3333333333333333,10
448,9124,Banksia integrifolia,0.6666666666666666,0.6,0.631578947368421,10
449,9128,Leucadendron laureolum,0.5,0.4,0.4444444444444444,10
450,9133,Mimetes cucullatus,0.8333333333333334,1.0,0.9090909090909091,10
451,9199,Actaea racemosa,0.6,0.6,0.6,10
452,9202,Adonis vernalis,0.9,0.9,0.9,10
453,9203,Anemonastrum canadense,0.6923076923076923,0.9,0.782608695652174,10
454,9221,Aquilegia vulgaris,0.6363636363636364,0.7,0.6666666666666666,10
455,9226,Clematis crispa,0.5714285714285714,0.8,0.6666666666666666,10
456,9235,Clematis virginiana,0.5,0.5,0.5,10
457,9258,Pulsatilla patens,0.5555555555555556,0.5,0.5263157894736842,10
458,9260,Ranunculus acris,0.8,0.8,0.8,10
459,9314,Morus indica,0.5,0.4,0.4444444444444444,10
460,9372,Crataegus marshallii,0.7,0.7,0.7,10
461,9379,Eriobotrya japonica,0.5833333333333334,0.7,0.6363636363636364,10
462,9408,Potentilla canadensis,0.6666666666666666,0.8,0.7272727272727273,10
463,9423,Prunus fasciculata,0.5,0.6,0.5454545454545454,10
464,9431,Prunus pumila,0.3333333333333333,0.2,0.25,10
465,9433,Prunus spinosa,0.5555555555555556,0.5,0.5263157894736842,10
466,9460,Rubus bifrons,0.375,0.3,0.3333333333333333,10
467,9477,Rubus schmidelioides,0.2857142857142857,0.2,0.23529411764705882,10
468,9499,Ulmus americana,0.375,0.3,0.3333333333333333,10
469,9505,Ulmus pumila,0.25,0.1,0.14285714285714285,10
470,9510,Laportea canadensis,0.7142857142857143,0.5,0.5882352941176471,10
471,9518,Urtica urens,0.7692307692307693,1.0,0.8695652173913043,10
472,9525,Phoradendron californicum,0.7272727272727273,0.8,0.7619047619047619,10
473,9548,Toxicodendron rydbergii,0.6666666666666666,0.4,0.5,10
474,9550,Bursera microphylla,0.5384615384615384,0.7,0.6086956521739131,10
475,9565,Acer campestre,0.4,0.6,0.48,10
476,9586,Aesculus pavia,0.75,0.9,0.8181818181818182,10
477,9597,Crassula ovata,0.6363636363636364,0.7,0.6666666666666666,10
478,9610,Rhodiola integrifolia,0.6363636363636364,0.7,0.6666666666666666,10
479,9640,Ribes uva-crispa,0.36363636363636365,0.4,0.38095238095238093,10
480,9674,Tolmiea menziesii,0.8571428571428571,0.6,0.7058823529411765,10
481,9695,Ipomoea coccinea,1.0,0.9,0.9473684210526315,10
482,9702,Ipomoea obscura,0.75,0.9,0.8181818181818182,10
483,9735,Solanum dimidiatum,1.0,0.6,0.75,10
484,9739,Solanum elaeagnifolium,0.5555555555555556,0.5,0.5263157894736842,10
485,9753,Ampelopsis glandulosa,0.6,0.6,0.6,10
486,9766,Krameria erecta,0.6,0.6,0.6,10
487,9791,Sequoiadendron giganteum,0.8888888888888888,0.8,0.8421052631578947,10
488,9793,Taxodium distichum,0.3076923076923077,0.4,0.34782608695652173,10
489,9794,Taxodium mucronatum,0.0,0.0,0.0,10
490,9799,Abies concolor,0.5454545454545454,0.6,0.5714285714285714,10
491,9818,Pinus contorta,0.25,0.3,0.2727272727272727,10
492,9833,Pinus ponderosa,0.75,0.3,0.42857142857142855,10
493,9877,Gleichenia dicarpa,0.75,0.6,0.6666666666666666,10
494,9892,Asplenium bulbiferum,0.5714285714285714,0.8,0.6666666666666666,10
495,9918,Lomaria discolor,0.7,0.7,0.7,10
496,9925,Cystopteris fragilis,0.75,0.6,0.6666666666666666,10
497,9928,Dennstaedtia punctilobula,0.8181818181818182,0.9,0.8571428571428571,10
498,9987,Pteris vittata,0.3333333333333333,0.2,0.25,10
499,9990,Phegopteris hexagonoptera,1.0,0.8,0.8888888888888888,10
