method_key,method_name,split_id,initialization,device,random_seed,num_classes,num_test_samples,top1_accuracy,top5_accuracy,overall_accuracy,macro_precision,macro_recall,macro_f1,balanced_accuracy,test_loss,best_epoch,completed_epochs,training_time_seconds,inference_time_seconds,inference_images_per_second,peak_gpu_memory_mb,checkpoint_sha256
no_label_smoothing,Label smoothing = 0,inat500_seed9517,imagenet,cuda,9517,500,5000,0.6414000036239624,0.8422000031471253,0.6414000036239624,0.6490056983865807,0.6414,0.6343944775855007,0.6414,1.5727205869674683,43,50,3293.06684520001,14.344353899999987,348.56920254874666,9703.7216796875,923c05cdddf61318e5b99b17ef9ee5cc1b6e1fdf63c4b7a6424bdb9d3980a8d3
