epoch,train_loss,train_top1_accuracy,train_seconds,train_images_per_second,val_loss,val_top1_accuracy,val_top5_accuracy,val_macro_f1,val_seconds,val_images_per_second,head_lr,peak_gpu_memory_mb
1,5.509208264160156,0.0832,86.29977620000136,231.75031130613388,4.2062303283691405,0.2089999995827675,0.4509999973297119,0.16599402986034228,22.52194099999906,222.00573209920978,0.0003,9703.7216796875
2,3.9627354919433593,0.29915,65.19577550000031,306.76834268195654,3.3242719829559326,0.3806000004768372,0.6452000018119812,0.34456145957041256,14.112843299997621,354.28721865003934,0.0002997069691715983,6332.458984375
3,3.047548388671875,0.4456,65.52206959999967,305.2406635214114,2.669105605316162,0.45900000233650207,0.7243999990463257,0.43462900300767365,13.588693300000159,367.9529657204009,0.00029882903314519993,6332.458984375
4,2.4644807739257812,0.53915,65.31399969999984,306.21306445576704,2.5194489852905275,0.4818000008106232,0.7362000047683716,0.47041693041460336,13.724370799998724,364.31542639466323,0.0002973696567332102,6332.458984375
5,2.0689918365478515,0.60175,65.29846199999884,306.28592753073355,2.250180237579346,0.5297999996662139,0.7658000008583069,0.5197574801370208,13.830060200001753,361.53132579996765,0.00029533459942760165,6332.458984375
6,1.7659438903808593,0.6548,65.34025869999823,306.0900032830838,2.10413558883667,0.5399999971389771,0.7856000000953675,0.5325839048637327,13.536860400003206,369.3618647348107,0.00029273189266983027,6332.458984375
7,1.525077981185913,0.70055,65.47211180000158,305.47357416993407,1.9678661193847655,0.5738000041007996,0.800200002002716,0.5618526122514086,13.900324099999125,359.70384316437014,0.0002895718081544053,6332.458984375
8,1.3320933235168457,0.7366,65.59177600000112,304.916274869576,1.8314922721862792,0.5802000041007995,0.8127999991416931,0.5746402431102157,13.937514599998394,358.7440188224503,0.0002858668172912039,6332.458984375
9,1.172730249786377,0.7685,65.15141199999925,306.9772302095345,1.8121593040466308,0.5843999989509583,0.8173999975204468,0.5801560269749347,14.077894699999888,355.16674236809286,0.00028163154198651373,6332.458984375
10,1.0311749084472657,0.79545,65.58578480000142,304.94412868563506,1.8146944229125976,0.5835999954223633,0.8083999941825867,0.5768325322379111,13.833252000000357,361.4479082720297,0.00027688269693704925,6332.458984375
11,0.8909849014282226,0.82975,65.15952929999912,306.93898827780924,1.788271222114563,0.5869999968528747,0.8137999991416931,0.5833203524635335,13.939876300002652,358.6832402522143,0.0002716390236646797,6332.458984375
12,0.7919693801879882,0.85285,65.5381610000004,305.1657186413863,1.75895796585083,0.5946000010490418,0.8149999983787537,0.5886282547631465,14.04147599999851,356.08792124136596,0.00026592121655220473,6332.458984375
13,0.6937504291534424,0.87515,65.41472559999966,305.7415561489431,1.7310045820236206,0.6018000045776367,0.8188000012397766,0.5970540143304917,13.742291200000182,363.8403470885506,0.00025975184117207965,6332.458984375
14,0.6135905479431152,0.88855,65.52067309999984,305.24716938538364,1.7619004404067993,0.5910000040054322,0.8164000034332275,0.590672021917863,13.679713899997296,365.50472009513214,0.00025315524523041033,6332.458984375
