epoch,train_loss,train_top1_accuracy,train_seconds,train_images_per_second,val_loss,val_top1_accuracy,val_top5_accuracy,val_macro_f1,val_seconds,val_images_per_second,head_lr,peak_gpu_memory_mb
1,6.278013633728027,0.006750000104308128,38.88002100000449,102.88060286797526,5.951290130615234,0.030000001192092896,0.08800000697374344,0.013895029344655136,7.881833499995992,126.87403254591823,0.0003,9480.36865234375
2,5.590391838073731,0.11450000083446503,15.55967189999501,257.07482945069574,5.475762367248535,0.09200000762939453,0.20000000298023224,0.05902036310446258,3.1858023000022513,313.89267312641886,0.0002997069691715983,6332.458984375
3,5.080150787353515,0.25100000023841856,15.835811800003285,252.59203951888153,5.088680267333984,0.15600000321865082,0.3360000252723694,0.11064792032274869,3.2121314000032726,311.31976730434536,0.00029882903314519993,6332.458984375
4,4.632738353729248,0.38025000286102295,15.426414500005194,259.2955090114202,4.809718132019043,0.1900000125169754,0.406000018119812,0.1450571353767006,3.1359815999967395,318.8794219969402,0.0002973696567332102,6332.458984375
5,4.241750366210938,0.4737500023841858,15.678215500003716,255.13107662023472,4.553445816040039,0.21900001168251038,0.4690000116825104,0.17170852089087382,2.989139299999806,334.5444623474272,0.00029533459942760165,6332.458984375
6,3.87729799079895,0.5642500042915344,15.59902900000452,256.42621729845115,4.40722131729126,0.28300002217292786,0.5160000324249268,0.23194766344766343,3.0480947000032756,328.07379639449044,0.00029273189266983027,6332.458984375
7,3.542041446685791,0.6339999995231629,15.619654499998433,256.08761064467853,4.32102632522583,0.2970000207424164,0.5260000228881836,0.2491344283167813,2.9903906999970786,334.4044642731724,0.0002895718081544053,6332.458984375
8,3.240602237701416,0.7025,15.533721700005117,257.5042914537784,4.182334899902344,0.3190000057220459,0.5460000038146973,0.2700036075036075,2.981962300000305,335.34964543310883,0.0002858668172912039,6332.458984375
9,2.9823688411712648,0.7480000033378601,15.466941300001054,258.6160975473365,4.095926284790039,0.33500000834465027,0.5720000267028809,0.2962869574869575,2.966607499998645,337.08537445565577,0.00028163154198651373,6332.458984375
10,2.733009071350098,0.7967500057220459,15.56622320000315,256.9666352978409,4.023037910461426,0.3580000102519989,0.5860000252723694,0.31628253968253967,2.9964122000019415,333.7324551005873,0.00027688269693704925,6332.458984375
11,2.5113947677612303,0.8405000047683716,15.435557799995877,259.14191452161634,3.9515976905822754,0.36000001430511475,0.5940000414848328,0.3212877344877345,2.9607430000032764,337.75305725586225,0.0002716390236646797,6332.458984375
12,2.331835557937622,0.8645000057220459,15.332682100000966,260.880645272085,3.9106390476226807,0.3570000231266022,0.5990000367164612,0.31485238095238094,2.9942706000001635,333.9711514383321,0.00026592121655220473,6332.458984375
13,2.1465648708343505,0.8927500014305114,15.800793300004443,253.15184649614238,3.8869757652282715,0.36400002241134644,0.6100000143051147,0.3314394383394383,3.0638321000005817,326.3886425107336,0.00025975184117207965,6332.458984375
14,2.0081397190093995,0.9080000014305115,15.92387299999973,251.19517092356034,3.824925422668457,0.37300002574920654,0.6290000081062317,0.3441428571428571,3.0392336000004434,329.03031869608645,0.00025315524523041033,6332.458984375
15,1.8730994873046876,0.9295000052452087,15.385544900003879,259.98429213897987,3.8534746170043945,0.38200002908706665,0.6200000047683716,0.35404285714285716,3.0357382000001962,329.4091697366839,0.00024615746247768044,6332.458984375
16,1.7531964149475097,0.9492500014305115,15.404294799998752,259.66784276293674,3.828381299972534,0.3790000081062317,0.6200000047683716,0.3437920634920635,2.9583869999987655,338.02203700882177,0.00023878610996543232,6332.458984375
17,1.6511002416610718,0.9565000033378601,15.567936999999802,256.9383470655136,3.759361743927002,0.3880000114440918,0.628000020980835,0.3584521367521368,2.986219300000812,334.8715882988661,0.00023107027905438102,6332.458984375
18,1.5481717529296875,0.9665000023841858,15.402778600000602,259.6934036304231,3.773036479949951,0.3620000183582306,0.64000004529953,0.3256112554112554,2.9039512000017567,344.35840381869883,0.00022304042060410475,6332.458984375
19,1.4733191013336182,0.9740000019073486,15.565415800003393,256.9799645184633,3.7412972450256348,0.38700002431869507,0.6360000371932983,0.355184126984127,3.150544500000251,317.4054516607908,0.00021472822479741332,6332.458984375
20,1.4174091835021974,0.977750002861023,15.5623065999971,257.0313066573785,3.7457809448242188,0.3880000114440918,0.6340000033378601,0.3589603174603175,2.9848908999993,335.02062001670964,0.0002061664960736747,6332.458984375
21,1.373260027885437,0.9812500009536743,15.380647300000419,260.06707793110184,3.7464053630828857,0.38600000739097595,0.6290000081062317,0.3514063492063492,3.1597569000005024,316.4800431323818,0.0001973890236646797,6332.458984375
22,1.3307429428100586,0.9860000014305115,15.619281999999657,256.0937180082982,3.7228991985321045,0.3850000202655792,0.6350000500679016,0.3484793650793651,3.2703599000014947,305.77674340966047,0.00018843044824398092,6332.458984375
23,1.299472403526306,0.9852500066757203,15.639167999994243,255.7680817804037,3.7378005981445312,0.3790000081062317,0.6360000371932983,0.34253823953823953,3.1478820999982418,317.67390525857326,0.00017932612521598013,6332.458984375
24,1.2559912357330323,0.9882500047683715,15.680466099998739,255.09445793835948,3.7224280834198,0.3790000081062317,0.6380000114440918,0.34922222222222216,3.496606900000188,285.99154225770883,0.0001701119851842992,6332.458984375
25,1.2227958011627198,0.9900000014305115,15.567180799997004,256.9508282450712,3.7658307552337646,0.3790000081062317,0.6420000195503235,0.34461428571428576,3.2768095999999787,305.1748871829497,0.00016082439215010306,6332.458984375
26,1.224597456932068,0.9877500042915345,16.220547699995223,246.60079757979923,3.748253107070923,0.3750000298023224,0.6330000162124634,0.33667301587301585,3.115543699997943,320.9712641811637,0.0001515,6332.458984375
27,1.198165265083313,0.9915000066757202,16.03772619999654,249.4119147638811,3.7092556953430176,0.38700002431869507,0.6340000033378601,0.3537365079365079,3.1822916000019177,314.2389591197103,0.00014217560784989696,6332.458984375
28,1.182255868911743,0.9897500033378601,16.167288499993447,247.4131639329391,3.7328338623046875,0.39100003242492676,0.6270000338554382,0.3546015873015873,3.2107115000035265,311.45744486818626,0.00013288801481570084,6332.458984375
