class_index,category_id,species_name,common_name,family,genus,precision,recall,f1,support,class_accuracy
437,8818,Manihot esculenta,Cassava,Euphorbiaceae,Manihot,0.5833333333333334,0.7,0.6363636363636364,10,0.7
438,8834,Hypericum perforatum,Klamath weed,Hypericaceae,Hypericum,0.6,0.6,0.6,10,0.6
439,8867,Salix bebbiana,bebb's willow,Salicaceae,Salix,0.42857142857142855,0.3,0.35294117647058826,10,0.3
440,8869,Salix cinerea,Grey Willow,Salicaceae,Salix,0.5555555555555556,0.5,0.5263157894736842,10,0.5
441,8878,Salix nigra,black willow,Salicaceae,Salix,0.3,0.3,0.3,10,0.3
442,8912,Viola rotundifolia,Round-leaved Violet,Violaceae,Viola,0.9090909090909091,1.0,0.9523809523809523,10,1.0
443,8930,Abutilon theophrasti,velvetleaf,Malvaceae,Abutilon,0.4444444444444444,0.4,0.42105263157894735,10,0.4
444,8956,Malva assurgentiflora,Island Mallow,Malvaceae,Malva,0.8181818181818182,0.9,0.8571428571428571,10,0.9
445,8987,Muntingia calabura,Cherry Tree,Muntingiaceae,Muntingia,1.0,0.6,0.75,10,0.6
446,9069,Oenothera rosea,rose evening primrose,Onagraceae,Oenothera,1.0,0.7,0.8235294117647058,10,0.7
447,9089,Aristotelia serrata,Wineberry,Elaeocarpaceae,Aristotelia,0.5,0.4,0.4444444444444444,10,0.4
448,9124,Banksia integrifolia,Coastal Banksia,Proteaceae,Banksia,0.6666666666666666,0.6,0.631578947368421,10,0.6
449,9128,Leucadendron laureolum,Golden Sunshinebush,Proteaceae,Leucadendron,0.625,0.5,0.5555555555555556,10,0.5
450,9133,Mimetes cucullatus,red pagoda,Proteaceae,Mimetes,0.9090909090909091,1.0,0.9523809523809523,10,1.0
451,9199,Actaea racemosa,black cohosh,Ranunculaceae,Actaea,0.5,0.5,0.5,10,0.5
452,9202,Adonis vernalis,Spring Adonis,Ranunculaceae,Adonis,0.6666666666666666,0.8,0.7272727272727273,10,0.8
453,9203,Anemonastrum canadense,meadow anemone,Ranunculaceae,Anemonastrum,0.8181818181818182,0.9,0.8571428571428571,10,0.9
454,9221,Aquilegia vulgaris,common columbine,Ranunculaceae,Aquilegia,0.7777777777777778,0.7,0.7368421052631579,10,0.7
455,9226,Clematis crispa,Swamp Leather Flower,Ranunculaceae,Clematis,0.625,1.0,0.7692307692307693,10,1.0
456,9235,Clematis virginiana,Virginia virgin's-bower,Ranunculaceae,Clematis,0.45454545454545453,0.5,0.47619047619047616,10,0.5
457,9258,Pulsatilla patens,eastern pasqueflower,Ranunculaceae,Pulsatilla,0.75,0.6,0.6666666666666666,10,0.6
458,9260,Ranunculus acris,meadow buttercup,Ranunculaceae,Ranunculus,0.875,0.7,0.7777777777777778,10,0.7
459,9314,Morus indica,Korean mulberry,Moraceae,Morus,0.4,0.4,0.4,10,0.4
460,9372,Crataegus marshallii,parsley hawthorn,Rosaceae,Crataegus,0.8,0.4,0.5333333333333333,10,0.4
461,9379,Eriobotrya japonica,Loquat,Rosaceae,Eriobotrya,0.6,0.6,0.6,10,0.6
462,9408,Potentilla canadensis,dwarf cinquefoil,Rosaceae,Potentilla,0.7,0.7,0.7,10,0.7
463,9423,Prunus fasciculata,desert almond,Rosaceae,Prunus,0.5,0.6,0.5454545454545454,10,0.6
464,9431,Prunus pumila,sand cherry,Rosaceae,Prunus,0.5555555555555556,0.5,0.5263157894736842,10,0.5
465,9433,Prunus spinosa,Blackthorn,Rosaceae,Prunus,0.4,0.6,0.48,10,0.6
466,9460,Rubus bifrons,Himalayan-berry,Rosaceae,Rubus,0.625,0.5,0.5555555555555556,10,0.5
467,9477,Rubus schmidelioides,Rubus schmidelioides,Rosaceae,Rubus,0.14285714285714285,0.1,0.11764705882352941,10,0.1
468,9499,Ulmus americana,American elm,Ulmaceae,Ulmus,0.3333333333333333,0.3,0.3157894736842105,10,0.3
469,9505,Ulmus pumila,Siberian elm,Ulmaceae,Ulmus,0.3333333333333333,0.1,0.15384615384615385,10,0.1
470,9510,Laportea canadensis,Canadian wood nettle,Urticaceae,Laportea,0.7272727272727273,0.8,0.7619047619047619,10,0.8
471,9518,Urtica urens,Dwarf Nettle,Urticaceae,Urtica,0.75,0.9,0.8181818181818182,10,0.9
472,9525,Phoradendron californicum,desert mistletoe,Santalaceae,Phoradendron,0.7,0.7,0.7,10,0.7
473,9548,Toxicodendron rydbergii,poison ivy,Anacardiaceae,Toxicodendron,0.5,0.5,0.5,10,0.5
474,9550,Bursera microphylla,elephant tree,Burseraceae,Bursera,0.5,0.6,0.5454545454545454,10,0.6
475,9565,Acer campestre,field maple,Sapindaceae,Acer,0.5,0.6,0.5454545454545454,10,0.6
476,9586,Aesculus pavia,Red Buckeye,Sapindaceae,Aesculus,0.6666666666666666,0.6,0.631578947368421,10,0.6
477,9597,Crassula ovata,jade plant,Crassulaceae,Crassula,0.6153846153846154,0.8,0.6956521739130435,10,0.8
478,9610,Rhodiola integrifolia,western roseroot,Crassulaceae,Rhodiola,1.0,0.8,0.8888888888888888,10,0.8
479,9640,Ribes uva-crispa,Goose-berry,Grossulariaceae,Ribes,0.4,0.4,0.4,10,0.4
480,9674,Tolmiea menziesii,youth on age,Saxifragaceae,Tolmiea,0.875,0.7,0.7777777777777778,10,0.7
481,9695,Ipomoea coccinea,red morning glory,Convolvulaceae,Ipomoea,0.8,0.8,0.8,10,0.8
482,9702,Ipomoea obscura,Obscure Morning Glory,Convolvulaceae,Ipomoea,1.0,0.8,0.8888888888888888,10,0.8
483,9735,Solanum dimidiatum,western horsenettle,Solanaceae,Solanum,0.8888888888888888,0.8,0.8421052631578947,10,0.8
484,9739,Solanum elaeagnifolium,White Horse-nettle,Solanaceae,Solanum,0.8571428571428571,0.6,0.7058823529411765,10,0.6
485,9753,Ampelopsis glandulosa,Porcelain Berry,Vitaceae,Ampelopsis,1.0,0.5,0.6666666666666666,10,0.5
486,9766,Krameria erecta,Pima Rhatany,Krameriaceae,Krameria,0.5454545454545454,0.6,0.5714285714285714,10,0.6
487,9791,Sequoiadendron giganteum,giant sequoia,Cupressaceae,Sequoiadendron,0.7272727272727273,0.8,0.7619047619047619,10,0.8
488,9793,Taxodium distichum,baldcypress,Cupressaceae,Taxodium,0.3,0.3,0.3,10,0.3
489,9794,Taxodium mucronatum,Montezuma cypress,Cupressaceae,Taxodium,0.0,0.0,0.0,10,0.0
490,9799,Abies concolor,white fir,Pinaceae,Abies,0.7777777777777778,0.7,0.7368421052631579,10,0.7
491,9818,Pinus contorta,lodgepole pine,Pinaceae,Pinus,0.42857142857142855,0.3,0.35294117647058826,10,0.3
492,9833,Pinus ponderosa,ponderosa pine,Pinaceae,Pinus,0.5833333333333334,0.7,0.6363636363636364,10,0.7
493,9877,Gleichenia dicarpa,tangle fern,Gleicheniaceae,Gleichenia,0.8,0.8,0.8,10,0.8
494,9892,Asplenium bulbiferum,Hen and Chicks Fern,Aspleniaceae,Asplenium,0.6666666666666666,0.8,0.7272727272727273,10,0.8
495,9918,Lomaria discolor,Crown Fern,Blechnaceae,Lomaria,1.0,0.8,0.8888888888888888,10,0.8
496,9925,Cystopteris fragilis,brittle bladderfern,Cystopteridaceae,Cystopteris,0.75,0.6,0.6666666666666666,10,0.6
497,9928,Dennstaedtia punctilobula,hay-scented fern,Dennstaedtiaceae,Dennstaedtia,0.75,0.6,0.6666666666666666,10,0.6
498,9987,Pteris vittata,ladder fern,Pteridaceae,Pteris,0.7142857142857143,0.5,0.5882352941176471,10,0.5
499,9990,Phegopteris hexagonoptera,broad beech fern,Thelypteridaceae,Phegopteris,0.6666666666666666,0.8,0.7272727272727273,10,0.8
